#,"URL Rating (desc)","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",Type,TextPre,"Link Anchor",TextPost,"HTTP Code","DP check","RP check"
41,14,https://www.justia.com/lawyers/social-security-disability/mississippi/lafayette-county,"Lafayette County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Lafayette County, Mississippi - Justia",127,33,https://www.gulfcoastlawyer.com/Attorneys/Patrick-A-Sheehan.shtml,Dofollow,,"View Website",,404,"2020-04-22 17:28:02",2019-12-29T22:10:51Z
41,14,https://www.justia.com/lawyers/social-security-disability/mississippi/lafayette-county,"Lafayette County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Lafayette County, Mississippi - Justia",127,33,http://www.nemsbankruptcy.com/,Dofollow,,"View Website",,404,"2020-04-13 14:28:31",2019-12-29T22:10:51Z
41,14,https://www.justia.com/lawyers/social-security-disability/mississippi/lafayette-county,"Lafayette County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Lafayette County, Mississippi - Justia",127,33,https://www.parkerfirm.net/,Dofollow,,"View Website",,404,"2020-04-13 13:26:43",2019-12-29T22:10:51Z
42,14,https://www.justia.com/lawyers/social-security-disability/ohio/west-chester,"West Chester Social Security Disability Lawyers | Compare Top Rated Ohio Attorneys | Justia",122,32,http://www.kpresq.com/index.html,Dofollow,,"View Website",,404,"2020-04-02 16:40:09",2020-04-22T07:22:39Z
42,14,https://www.justia.com/lawyers/social-security-disability/ohio/west-chester,"West Chester Social Security Disability Lawyers | Compare Top Rated Ohio Attorneys | Justia",122,32,https://www.oal-law.com/car-accident-lawyers.html,Dofollow,,"View Website",,404,"2020-03-28 03:08:23",2020-04-22T07:22:39Z
43,14,https://www.justia.com/lawyers/social-security-disability/virginia/virginia-beach,"Virginia Beach Social Security Disability Lawyers | Compare Top Rated Virginia Attorneys | Justia",116,42,http://www.rosepalmerlaw.com/,Dofollow,,"View Website",,404,"2020-03-24 22:35:31",2020-04-03T21:46:49Z
44,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/racine-county,"Racine County Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",131,23,https://www.sbe-law.com/jastroch-labarge-merger,Dofollow,,"View Website",,404,"2020-04-20 08:18:54",2020-04-03T10:38:16Z
44,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/racine-county,"Racine County Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",131,23,https://www.michaelbest.com/our_people.cfm,Dofollow,,"View Website",,404,"2020-04-19 08:56:52",2020-04-03T10:38:16Z
44,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/racine-county,"Racine County Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",131,23,https://www.hq-law.com/attorneys/msumara.html,Dofollow,,"View Website",,404,"2020-04-01 17:55:18",2020-04-03T10:38:16Z
45,14,https://www.justia.com/lawyers/social-security-disability/michigan/kalamazoo-county,"Kalamazoo County Social Security Disability Lawyers | Compare Top Rated Michigan Attorneys | Justia",130,42,http://www.rpjplaw.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-04-15 08:07:59",2020-04-17T08:20:47Z
46,14,https://www.justia.com/lawyers/social-security-disability/colorado/el-paso-county,"El Paso County Social Security Disability Lawyers | Compare Top Rated Colorado Attorneys | Justia",121,36,http://www.potter-gardner.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-04-03 15:50:24",2020-03-30T15:41:37Z
47,14,https://www.justia.com/lawyers/social-security-disability/georgia/chatham-county,"Chatham County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Chatham County, Georgia - Justia",126,57,http://www.bullockfirm.com/,Dofollow,,"View Website",,404,"2020-03-07 09:56:26",2020-01-04T17:01:02Z
48,14,https://www.justia.com/lawyers/social-security-disability/colorado/broomfield-county,"Broomfield County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broomfield County, Colorado - Justia",117,45,http://rolofflaw.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-04-03 12:34:04",2020-01-30T10:50:30Z
48,14,https://www.justia.com/lawyers/social-security-disability/colorado/broomfield-county,"Broomfield County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broomfield County, Colorado - Justia",117,45,http://www.rrv-elderlaw.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-04-03 02:56:18",2020-01-30T10:50:30Z
48,14,https://www.justia.com/lawyers/social-security-disability/colorado/broomfield-county,"Broomfield County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broomfield County, Colorado - Justia",117,45,http://www.danskyelderlaw.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-03-13 06:18:41",2020-01-30T10:50:30Z
48,14,https://www.justia.com/lawyers/social-security-disability/colorado/broomfield-county,"Broomfield County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Broomfield County, Colorado - Justia",117,45,http://www.injurynet.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-02-06 21:55:17",2020-01-30T10:50:30Z
49,14,https://www.justia.com/lawyers/social-security-disability/washington/clark-county,"Clark County Social Security Disability Lawyers | Compare Top Rated Washington Attorneys | Justia",127,46,https://www.perkinscoie.com/gmcmonagle,Dofollow,,"View Website",,404,"2020-03-25 21:00:05",2020-04-16T11:57:15Z
50,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/winnebago-county,"Winnebago County Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",132,28,https://www.sbe-law.com/jastroch-labarge-merger,Dofollow,,"View Website",,404,"2020-04-20 08:18:54",2020-03-28T11:11:19Z
50,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/winnebago-county,"Winnebago County Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",132,28,https://www.michaelbest.com/our_people.cfm,Dofollow,,"View Website",,404,"2020-04-19 08:56:52",2020-03-28T11:11:19Z
50,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/winnebago-county,"Winnebago County Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",132,28,https://www.hq-law.com/attorneys/msumara.html,Dofollow,,"View Website",,404,"2020-04-01 17:55:18",2020-03-28T11:11:19Z
51,14,https://www.justia.com/lawyers/social-security-disability/california/santa-barbara-county,"Santa Barbara County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Santa Barbara County, California - Justia",132,29,https://www.mlvlaw.com/,Dofollow,,"View Website",,404,"2020-03-30 17:38:04",2020-01-01T07:39:05Z
52,14,https://www.justia.com/lawyers/social-security-disability/mississippi/jackson-county,"Jackson County Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",130,32,https://www.gulfcoastlawyer.com/Attorneys/Patrick-A-Sheehan.shtml,Dofollow,,"View Website",,404,"2020-04-22 17:28:02",2020-04-13T00:13:21Z
52,14,https://www.justia.com/lawyers/social-security-disability/mississippi/jackson-county,"Jackson County Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",130,32,http://www.nemsbankruptcy.com/,Dofollow,,"View Website",,404,"2020-04-13 14:28:31",2020-04-13T00:13:21Z
52,14,https://www.justia.com/lawyers/social-security-disability/mississippi/jackson-county,"Jackson County Social Security Disability Lawyers | Compare Top Rated Mississippi Attorneys | Justia",130,32,https://www.parkerfirm.net/,Dofollow,,"View Website",,404,"2020-04-13 13:26:43",2020-04-13T00:13:21Z
53,14,https://www.justia.com/lawyers/social-security-disability/california/kern-county,"Kern County Social Security Disability Lawyers | Compare Top Rated California Attorneys | Justia",148,27,https://www.mwe.com/index.cfm/fuseaction/bios.detail/object_id/1afee5d4-5e51-4421-bb9b-4a26fd52bf51.cfm,Dofollow,,"View Website",,404,"2020-04-19 07:21:53",2020-04-11T09:56:56Z
54,14,https://www.justia.com/lawyers/social-security-disability/florida/lakeland,"Lakeland Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Lakeland, Florida - Justia",121,55,http://407law.com/,Dofollow,,"View Website",,404,"2020-03-28 23:49:13",2019-12-28T06:45:06Z
55,14,https://www.justia.com/lawyers/social-security-disability/washington/benton-county,"Benton County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Benton County, Washington - Justia",125,47,https://www.perkinscoie.com/gmcmonagle,Dofollow,,"View Website",,404,"2020-03-25 21:00:05",2019-12-18T21:38:51Z
56,14,https://www.justia.com/lawyers/social-security-disability/washington/chelan-county,"Chelan County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Chelan County, Washington - Justia",132,37,http://www.consarlaw.com/,Dofollow,,"View Website",,"Cannot resolve host","2020-03-29 00:25:20",2020-01-01T07:48:27Z
56,14,https://www.justia.com/lawyers/social-security-disability/washington/chelan-county,"Chelan County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Chelan County, Washington - Justia",132,37,https://www.perkinscoie.com/gmcmonagle,Dofollow,,"View Website",,404,"2020-03-25 21:00:05",2020-01-01T07:48:27Z
57,14,https://www.justia.com/lawyers/social-security-disability/kansas/crawford-county,"Crawford County Social Security Disability Lawyers | Compare Top Rated Kansas Attorneys | Justia",91,9,http://www.mckee-law.com/,Dofollow,,"View Website",,404,"2020-03-26 18:57:50",2020-04-22T20:32:03Z
58,14,https://www.justia.com/lawyers/social-security-disability/mississippi/rankin-county,"Rankin County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Rankin County, Mississippi - Justia",130,33,https://www.gulfcoastlawyer.com/Attorneys/Patrick-A-Sheehan.shtml,Dofollow,,"View Website",,404,"2020-04-22 17:28:02",2020-01-12T08:17:44Z
58,14,https://www.justia.com/lawyers/social-security-disability/mississippi/rankin-county,"Rankin County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Rankin County, Mississippi - Justia",130,33,http://www.nemsbankruptcy.com/,Dofollow,,"View Website",,404,"2020-04-13 14:28:31",2020-01-12T08:17:44Z
58,14,https://www.justia.com/lawyers/social-security-disability/mississippi/rankin-county,"Rankin County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Rankin County, Mississippi - Justia",130,33,https://www.parkerfirm.net/,Dofollow,,"View Website",,404,"2020-04-13 13:26:43",2020-01-12T08:17:44Z
59,14,https://www.justia.com/lawyers/social-security-disability/california/solano-county,"Solano County Social Security Disability Lawyers | Compare Top Rated California Attorneys | Justia",129,27,http://www.reedsmith.com/,Dofollow,,"View Website",,404,"2020-03-31 10:23:52",2020-04-15T11:16:01Z
60,14,https://www.justia.com/lawyers/social-security-disability/oregon/jackson-county,"Jackson County Social Security Disability Lawyers | Compare Top Rated Oregon Attorneys | Justia",131,60,https://www.perkinscoie.com/dglassman,Dofollow,,"View Website",,404,"2020-03-26 06:55:52",2020-04-15T01:17:11Z
61,14,https://www.justia.com/lawyers/social-security-disability/virginia/ashburn,"Ashburn Social Security Disability Lawyers | Compare Top Rated Virginia Attorneys | Justia",115,43,http://www.rosepalmerlaw.com/,Dofollow,,"View Website",,404,"2020-03-24 22:35:31",2020-04-13T03:33:35Z
62,14,https://www.justia.com/lawyers/social-security-disability/south-carolina/berkeley-county,"Berkeley County Social Security Disability Lawyers | Compare Top Rated South Carolina Attorneys | Justia",124,36,http://www.hawkinslawsc.com/james-c-sproat-esq.html,Dofollow,,"View Website",,404,"2020-04-16 00:16:21",2020-03-28T00:00:18Z
63,14,https://www.justia.com/lawyers/social-security-disability/california/bakersfield,"Bakersfield Social Security Disability Lawyers | Compare Top Rated California Attorneys | Justia",120,27,https://www.mwe.com/index.cfm/fuseaction/bios.detail/object_id/1afee5d4-5e51-4421-bb9b-4a26fd52bf51.cfm,Dofollow,,"View Website",,404,"2020-04-19 07:21:53",2020-04-17T03:21:33Z
64,14,https://www.justia.com/lawyers/social-security-disability/south-carolina/dorchester-county,"Dorchester County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Dorchester County, South Carolina - Justia",118,34,http://www.hawkinslawsc.com/james-c-sproat-esq.html,Dofollow,,"View Website",,404,"2020-04-16 00:16:21",2020-01-16T19:13:32Z
65,14,https://www.justia.com/lawyers/social-security-disability/texas/jefferson-county,"Jefferson County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Jefferson County, Texas - Justia",100,27,http://www.houston-disability-attorneys.com/,Dofollow,,"View Website",,404,"2020-04-04 17:34:05",2020-01-08T11:11:17Z
65,14,https://www.justia.com/lawyers/social-security-disability/texas/jefferson-county,"Jefferson County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Jefferson County, Texas - Justia",100,27,http://www.socialsecuritydisability.com/lawyer-attorney-1518453.html,Dofollow,,"View Website",,"Cannot resolve host","2020-03-07 21:18:29",2020-01-08T11:11:17Z
66,14,https://www.justia.com/lawyers/social-security-disability/indiana/porter-county,"Porter County Social Security Disability Lawyers | Compare Top Rated Indiana Attorneys | Justia",107,20,http://bryanbullock.wix.com/attorneybryanbullock,Dofollow,,"View Website",,404,"2020-04-18 12:48:02",2020-04-15T22:07:57Z
66,14,https://www.justia.com/lawyers/social-security-disability/indiana/porter-county,"Porter County Social Security Disability Lawyers | Compare Top Rated Indiana Attorneys | Justia",107,20,https://www.csjlawllc.com/,Dofollow,,"View Website",,404,"2020-04-02 18:55:02",2020-04-15T22:07:57Z
67,14,https://www.justia.com/lawyers/social-security-disability/michigan/utica,"Utica Social Security Disability Lawyers | Compare Top Rated Michigan Attorneys | Justia",118,38,https://willandtrustattorney.business.site/,Dofollow,,"View Website",,404,"2020-03-19 19:25:23",2020-04-24T07:05:50Z
68,14,https://www.justia.com/lawyers/social-security-disability/maryland/aspen-hill,"Aspen Hill Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Aspen Hill, Maryland - Justia",124,44,https://www.belsky-weinberg-horowitz.com/robert-l-weinberg.html,Dofollow,,"View Website",,404,"2020-03-29 13:13:00",2019-12-27T18:09:51Z
68,14,https://www.justia.com/lawyers/social-security-disability/maryland/aspen-hill,"Aspen Hill Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Aspen Hill, Maryland - Justia",124,44,https://www.belsky-weinberg-horowitz.com/thomas-x-glancy.html,Dofollow,,"View Website",,404,"2020-03-28 15:49:13",2019-12-27T18:09:51Z
69,14,https://www.justia.com/lawyers/social-security-disability/indiana/clark-county,"Clark County Social Security Disability Lawyers | Compare Top Rated Indiana Attorneys | Justia",115,33,https://www.csjlawllc.com/,Dofollow,,"View Website",,404,"2020-04-02 18:55:02",2020-03-28T09:39:02Z
70,14,https://www.justia.com/lawyers/social-security-disability/florida/alachua-county,"Alachua County Social Security Disability Lawyers | Compare Top Rated Florida Attorneys | Justia",123,43,http://407law.com/,Dofollow,,"View Website",,404,"2020-03-28 23:49:13",2020-04-03T02:38:07Z
71,14,https://www.justia.com/lawyers/social-security-disability/oregon/clatsop-county,"Clatsop County Social Security Disability Lawyers | Compare Top Rated Oregon Attorneys | Justia",130,50,https://www.perkinscoie.com/dglassman,Dofollow,,"View Website",,404,"2020-03-26 06:55:52",2020-03-24T06:49:19Z
72,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-salle-county,"LaSalle County Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",140,55,http://www.ddbchiblog.com/,Dofollow,,"View Blog",,"Cannot resolve host","2020-04-22 12:02:48",2020-04-21T23:03:43Z
72,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-salle-county,"LaSalle County Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",140,55,https://www.schiffhardin.com/ScottEPickens.htm,Dofollow,,"View Website",,404,"2020-04-17 13:35:21",2020-04-21T23:03:43Z
72,14,https://www.justia.com/lawyers/social-security-disability/illinois/la-salle-county,"LaSalle County Social Security Disability Lawyers | Compare Top Rated Illinois Attorneys | Justia",140,55,https://www.schiffhardin.com/MikeZhiyuanXu.htm,Dofollow,,"View Website",,404,"2020-04-15 06:32:09",2020-04-21T23:03:43Z
73,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/manitowoc-county,"Manitowoc County Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",136,23,https://www.sbe-law.com/jastroch-labarge-merger,Dofollow,,"View Website",,404,"2020-04-20 08:18:54",2020-04-05T03:45:56Z
73,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/manitowoc-county,"Manitowoc County Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",136,23,https://www.michaelbest.com/our_people.cfm,Dofollow,,"View Website",,404,"2020-04-19 08:56:52",2020-04-05T03:45:56Z
73,14,https://www.justia.com/lawyers/social-security-disability/wisconsin/manitowoc-county,"Manitowoc County Social Security Disability Lawyers | Compare Top Rated Wisconsin Attorneys | Justia",136,23,https://www.hq-law.com/attorneys/msumara.html,Dofollow,,"View Website",,404,"2020-04-01 17:55:18",2020-04-05T03:45:56Z
74,14,https://www.justia.com/lawyers/social-security-disability/maryland/harford-county,"Harford County Social Security Disability Lawyers - Compare Top Social Security Disability Attorneys in Harford County, Maryland - Justia",134,36,https://www.belsky-weinberg-horowitz.com/robert-l-weinberg.html,Dofollow,,"View Website",,404,"2020-03-29 13:13:00",2020-01-07T07:17:21Z
