#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"HTTP Code","DP check","RP check",Traffic,Keywords,"Linked Domains"
720,84,15,8,https://www.socialsecurity.gov/disabilityresearch/redbook.htm,,0,1,https://www.ssa.gov/disabilityresearch/redbook.htm,,,,"Dofollow, Redirect",404,"2020-02-10 14:20:36","2020-04-04 01:37:02",0,0,1
721,84,15,5,https://www.socialsecurity.gov/myaccount. ,,0,1,https://www.ssa.gov/myaccount. ,,,,"Dofollow, Redirect",404,"2020-04-11 09:03:30","2020-03-28 23:50:00",0,0,1
722,72,15,1,https://www.democraticunderground.com/discuss/duboard.php?az=view_all&address=102x3693103,"Obama Turns Focus to Fixing Social Security - Democratic Underground",857,73,https://www.ssa.gov/foia/bluebook/60-0042.htm,,www.ssa.gov/foia/bluebook/60-0042.htm,"- 44k - Cached - Similar pages",Dofollow,404,"2020-03-29 08:41:52","2020-01-21 08:01:23",0,0,19
723,72,15,1,https://www.democraticunderground.com/discuss/duboard.php?az=view_all&address=102x3693103,"Obama Turns Focus to Fixing Social Security - Democratic Underground",857,73,https://www.ssa.gov/org/orgoact.htm,,www.ssa.gov/org/orgoact.htm,"- 17k - Cached - Similar pages",Dofollow,404,"2020-03-08 14:21:52","2020-01-21 08:01:23",0,0,19
724,84,15,5,https://www.socialsecurity.gov/mystatement.com,,0,1,https://www.ssa.gov/mystatement.com,,,,"Dofollow, Redirect",404,"2020-04-21 18:29:08","2020-04-20 06:26:14",0,0,1
725,91,15,0,https://ja.wikipedia.org/wiki/アメリカ合衆国の社会保障論争,"アメリカ合衆国の社会保障論争 - Wikipedia",195,149,https://www.ssa.gov/mystatement/fica.htm,",",http://www.ssa.gov/mystatement/fica.htm,,Nofollow,404,"2020-03-22 20:08:47","2020-02-11 05:47:32",0.22,1,47
726,84,15,6,https://www.socialsecurity.gov/enews/index.htm,,0,1,https://www.ssa.gov/enews/index.htm,,,,"Dofollow, Redirect",404,"2020-03-29 09:12:36","2020-03-30 17:30:56",0,0,1
727,93,15,2,https://www.forbes.com/sites/nancyanderson/2017/03/24/new-parents-2-crucial-money-moves-to-make-within-your-babys-first-year/,"New Parents: 2 Crucial Money Moves To Make Within Your Baby's First Year",200,22,https://faq.ssa.gov/en-US/link/portal/34011/34019/Article/3714/What-are-the-eligibility-requirements-to-get-Social-Security-disability-benefits,,requirements,,"Nofollow, Content",404,"2020-03-28 06:30:25","2020-03-31 16:19:54",0,0,10
728,84,15,4,https://www.socialsecurity.gov/woundedwarriors.,,0,1,https://www.ssa.gov/woundedwarriors.,,,,"Dofollow, Redirect",404,"2020-02-14 11:35:42","2020-03-29 03:36:10",0,0,1
729,0,15,6,http://thepersonalfinancechronicle.blogspot.com/,"The Personal Finance Chronicle",68,169,https://www.ssa.gov/news.htm,,"Social Security Online",,Dofollow,404,"2020-03-20 07:28:25","2020-04-24 02:26:04",0,0,59
730,89,15,0,https://sv.usembassy.gov/es/u-s-citizen-services-es/social-security-es/,"Seguro Social | U.S. Embassy in El Salvador",79,9,https://www.ssa.gov/espanol/publist2.html,"provee en el extranjero, por favor visite la página web","Servicio Alrededor del Mundo.",,"Dofollow, Content",404,"2020-04-10 10:05:01","2020-03-29 10:46:15",11,11,7
731,88,15,3,https://virtualchase.justia.com/wiki/elder-law/,"Elder Law :: Justia Virtual Chase",107,98,https://www.ssa.gov/SSA_Home.html,,"Social Security Online",,"Dofollow, Content",404,"2020-03-31 05:53:57","2020-04-10 18:15:50",0,0,51
732,58,15,8,https://economics21.org/html/one-big-downside-universal-basic-income-1783.html,"One Big Downside to Universal Basic Income | Economics21",21,35,https://www.ssa.gov/news/newsletter/archives/2009/feb2009.html,"in the wrong direction. In 2009, Congress authorized supplementary “","economic recovery payments","” to compensate for the lack of measured inflation and","Dofollow, Content",404,"2020-03-09 05:11:38","2020-04-13 03:03:43",4.7,19,17
733,70,15,2,http://wyomingworkforce.org/recovery-act/,"Recovery Act",287,65,https://www.ssa.gov/payment/,"individuals For more information as it becomes available visit the","Social Security website",.,"Dofollow, Content",404,"2020-04-07 01:32:16","2020-04-07 18:01:24",0,7,22
734,88,15,2,http://www.angelfire.com/dandnscientific/dnsci.html,"D&N Scientific || Home",3,3,https://www.ssa.gov/oag/sdvosb/,"for those customers desiring to do business with disabled veterans.","SDVOB Link",,Dofollow,404,"2020-04-11 05:51:17","2020-01-23 10:00:57",0,2,2
735,83,15,0,https://www.access-board.gov/news/180-section-508-listening-session-to-be-held-at-stanford-university,"Section 508 Listening Session to be Held at Stanford University - United States Access Board",30,21,https://www.ssa.gov/open/listening-session.html,"For more information or to register for the session, visit",www.ssa.gov/open/listening-session.html,". Those who wish to address the listening session are",Dofollow,404,"2020-03-28 16:46:30","2020-04-19 04:40:22",0.12,8,13
736,84,15,4,https://www.socialsecurity.gov/news/press/factsheets/women.htm,,0,1,https://www.ssa.gov/news/press/factsheets/women.htm,,,,"Dofollow, Redirect",404,"2020-04-17 05:17:33","2020-03-31 23:52:24",0,0,1
737,84,15,5,https://www.socialsecurity.gov/estimator.,,0,1,https://www.ssa.gov/estimator.,,,,"Dofollow, Redirect",404,"2020-02-15 03:21:13","2020-04-21 06:35:33",0,0,1
738,46,15,7,https://www.segurosocial.gov/espanol/interpreter.htm,,0,1,https://www.ssa.gov/espanol/espanol/interpreter.htm,,,,"Dofollow, Redirect",404,"2020-02-14 07:29:38","2020-04-07 15:54:57",0,0,1
739,95,15,1,https://en.wikipedia.org/wiki/Talk:Dividend_tax,"Talk:Dividend tax - Wikipedia",113,53,https://www.ssa.gov/mystatement/fica.htm,"pay little in income taxes (not counting social security ""taxes""",[1],") and are ""probably"" harmed the most by double taxation:","Nofollow, Content",404,"2020-03-22 20:08:47","2019-07-23 18:06:02",0,0,15
740,25,15,6,http://www.cynicalnation.com/archives/2005_02.html,"Cynical Nation: February 2005 Archives",60,118,https://www.ssa.gov/qa.htm,"trust fund itself, which currently has a balance of about","$1.5 trillion",". As I pointed out previously, this is debt that",Dofollow,404,"2020-03-31 18:57:01","2020-04-01 00:10:39",0,0,62
741,1,15,9,http://curmudgeonlyclerk.blogspot.com/2003_08_01_curmudgeonlyclerk_archive.html,"The Curmudgeonly Clerk",11,358,https://www.ssa.gov/barnhart.htm,"today. Who is to blame for this national tragedy? The","Commissioner of Social Security",". Well, actually, Jo Anne B. Barnhart isn't responsible in","Dofollow, Content",404,"2020-04-12 14:13:58","2020-04-21 21:50:38",0,0,164
742,90,15,1,https://www.askebsa.dol.gov/savingsfitness/es/,"Hojas de trabajo",868,32,https://www.ssa.gov/espanol/micuenta,"un cálculo estimado de los beneficios de su jubilación en",www.socialsecurity.gov/espanol/micuenta,". Para obtener un informe de crédito gratuito cada doces",Dofollow,404,"2020-03-13 16:58:00","2020-03-05 08:06:08",0,0,17
743,84,15,5,https://www.socialsecurity.gov/homelessness/collaborations.htm,,0,1,https://www.ssa.gov/homelessness/collaborations.htm,,,,"Dofollow, Redirect",404,"2020-02-14 05:27:18","2020-04-14 23:21:24",0,0,1
744,84,15,4,https://www.socialsecurity.gov/legislation/testimony_111909.htm,,0,1,https://www.ssa.gov/legislation/testimony_111909.htm,,,,"Dofollow, Redirect",404,"2020-02-13 04:33:26","2020-04-10 19:29:55",0,0,1
745,84,15,3,https://www.socialsecurity.gov/espanol/10148.html,,0,1,https://www.ssa.gov/espanol/10148.html,,,,"Dofollow, Redirect",404,"2020-03-21 21:59:10","2020-04-14 21:42:48",0,0,1
746,84,15,5,https://www.socialsecurity.gov/compassionateallowances/statements.htm,,0,1,https://www.ssa.gov/compassionateallowances/statements.htm,,,,"Dofollow, Redirect",404,"2020-02-18 12:34:08","2020-04-08 11:58:18",0,0,1
747,71,15,0,https://app.dao.hctx.net/crime-prevention/identity-theft-protection,"Identity Theft Protection | Harris County District Attorney's Office",32,23,https://www.ssa.gov/oig/guidelin.htm,"Hotline at (800) 269-0271, or by visiting their website at",http://ssa.gov/oig/guidelin.htm,.,Dofollow,404,"2020-04-03 22:15:07","2020-04-19 01:58:25",6,261,16
748,84,15,4,https://www.socialsecurity.gov/work/wipafactsheet.html,,0,1,https://www.ssa.gov/work/wipafactsheet.html,,,,"Dofollow, Redirect",404,"2020-03-29 01:05:02","2020-04-23 04:07:32",0,0,1
749,60,15,1,https://www.firstweber.com/accessibility-statement.php,"Accessibility statement | First Weber Realtors",16,22,https://www.ssa.gov/accessibility/browseAloud.html,,"Use your computer to read web pages out loud",,Dofollow,404,"2020-04-22 04:46:31","2020-04-23 22:27:27",0,0,12
750,84,15,5,https://www.socialsecurity.gov/hurricane/index.htm,,0,1,https://www.ssa.gov/hurricane/index.htm,,,,"Dofollow, Redirect",404,"2020-04-21 19:11:36","2020-03-20 04:42:41",0,0,1
751,93,15,2,https://bucks.blogs.nytimes.com/2013/01/09/a-caveat-in-creating-an-online-social-security-account/,"A Caveat in Creating an Online Social Security Account - The New York Times",49,7,"https://ssa-custhelp.ssa.gov/app/answers/detail/a_id/2444/kw/my social security","It turns out, though, that","the reader is correct",", but there is a workaround available.",Dofollow,"Cannot resolve host","2020-04-13 12:21:19","2019-11-30 00:36:06",2.6,52,4
752,78,15,0,https://tickertape.tdameritrade.com/retirement/future-of-social-security-underfunded-retirement-16868,"Hard Rowing Ahead? The Future of Social Security & Your Retirement - Ticker Tape",130,17,"https://www.ssa.gov/OACT/TR/2018/“ _blank","For more information, see the Social Security report",.,,"Dofollow, Content",404,"2020-03-10 19:41:57","2018-09-04 19:04:11",0,0,11
753,90,15,7,https://www.fema.gov/news-release/2017/02/15/replacing-lost-or-damaged-documents-tornado-survivors,"Replacing Lost or Damaged Documents for Tornado Survivors | FEMA.gov",155,53,https://faq.ssa.gov/en-US/ics/support/kbanswer.asp?deptID=34019&task=knowledge&questionID=3708,Website:,https://faq.ssa.gov/ics/support/kbanswer.asp?deptID=34019&task=knowledge&questionID=3708,,"Dofollow, Content",404,"2020-04-21 20:52:46","2020-02-07 15:44:39",0,0,29
754,84,15,2,https://www.socialsecurity.gov/retire2/veterans.htm.,,0,1,https://www.ssa.gov/retire2/veterans.htm.,,,,"Dofollow, Redirect",404,"2020-03-13 07:24:03","2020-04-22 21:41:52",0,0,1
755,77,15,1,https://www.mnot.net/blog/2005/05/10/generational_accounting,"mnot’s blog: Notes on Generational Accounting",9,28,https://www.ssa.gov/pubs/10059.html,"financial and social commitment among people of all ages. —","US Social Security Administration",,"Dofollow, Content",404,"2020-03-11 11:29:02","2020-04-06 15:37:18",0,2,17
756,90,15,0,https://www.doc.wa.gov/site/accessibility.htm,"Accessibility Statement | Washington State Department of Corrections",47,105,https://www.ssa.gov/accessibility/browseAloud.html,"Security Administration (SSA) has additional helpful information about this tool","on their website",.,"Dofollow, Content",404,"2020-04-22 04:46:31","2019-06-29 04:02:27",1.3,4,19
757,84,15,12,https://www.socialsecurity.gov/espanol/10927.html,,0,1,https://www.ssa.gov/espanol/10927.html,,,,"Dofollow, Redirect",404,"2020-03-17 07:07:25","2020-03-28 14:37:23",0,0,1
758,78,15,2,https://www.govexec.com/pay-benefits/2007/08/d-i-v-o-r-c-e/25160/,"D-I-V-O-R-C-E - Government Executive",99,31,https://www.ssa.gov/gethelp1.htm,"For more information, see the Social Security Web page on","Marriage, Divorce and Name Changes",.,"Dofollow, Content",404,"2020-04-21 02:22:08","2020-04-22 19:34:26",0,15,17
759,84,15,1,https://www.socialsecurity.gov/pubs/10523_images/10523-4.png,,0,1,https://www.ssa.gov/pubs/10523_images/10523-4.png,,,,"Dofollow, Redirect",404,"2020-03-06 03:14:29","2020-04-06 06:38:32",0,0,1
760,89,15,1,https://www.bustle.com/articles/152166-5-facts-that-prove-the-wage-gap-isnt-just-about-gender,"5 Facts That Prove The Wage Gap Isn't Just About Gender",24,24,https://www.ssa.gov/planners/retire/1937.html,"common for people to retire around 65, since that's the","age Americans begin receiving full retirement benefits",", but according to the Bureau of Labor Statistics, people","Dofollow, Content",404,"2020-04-22 06:00:10","2020-03-13 18:00:15",0,0,15
761,76,15,5,https://fee.org/articles/the-worst-thing-about-a-basic-income-youll-never-get-rid-of-it/,"The Worst Thing about a Basic Income: You'll Never Get Rid of It - Foundation for Economic Education",53,21,https://www.ssa.gov/news/newsletter/archives/2009/feb2009.html,"in the wrong direction. In 2009, Congress authorized supplementary “","economic recovery payments","” to compensate for the lack of measured inflation and","Dofollow, Content",404,"2020-03-09 05:11:38","2020-04-22 22:36:21",0,0,13
762,92,15,3,https://www.businessinsider.com/cost-of-living-adjustment-could-be-going-up-for-2017-2016-9?IR=T,"Cost of living adjustment could be going up for 2017 - Business Insider",103,143,https://www.ssa.gov/OP_Home/ssact/title02/0230.htm#act-230-a,"... if there were no COLA,","section 230(a) of the Social Security Act","prohibits an increase in the contribution and benefit base (Social","Dofollow, Content",404,"2020-03-30 03:20:44","2019-12-26 16:13:46",0,0,33
763,23,15,7,https://www.randall-hurley.com/employers/,"Employers - Randall & Hurley",53,55,https://www.ssa.gov/foia/html/ltrfwding.htm,"done by using the IRS Letter Forwarding Program , the","Social Security Administration Letter Forwarding Program",", or by hiring a private locator service. The two",Dofollow,404,"2020-04-17 17:32:06","2020-04-07 18:36:38",19,19,24
764,78,15,3,https://www.hg.org/executive.html,"United States Executive Branch",76,65,https://www.ssa.gov/SSA_Home.html,,"Social Security Administration",,Nofollow,404,"2020-03-31 05:53:57","2020-04-20 14:13:48",4.5,44,31
765,84,15,4,https://www.iii.org/press-release/six-questions-to-ask-before-buying-a-life-insurance-policy-092111,"Six Questions To Ask Before Buying A Life Insurance Policy | III",71,15,https://www.ssa.gov/planners/survivors/onyourown.htm,"U.S. Social Security","survivor benefits","are available only if the surviving spouse has dependent children","Dofollow, Content",404,"2020-03-20 11:06:15","2020-03-29 17:56:34",0.56,6,8
766,90,15,0,https://ach.fcc.gov/related-information/disability-organizations/,"Disability Organizations « Accessibility Clearinghouse « Federal Communications Commission",54,671,https://www.ssa.gov/work/pafactsheet.html,,"Protection and Advocacy Program for Beneficiaries of Social Security (PABSS/ P&A) View external Web site",,"Dofollow, Image",404,"2020-03-03 18:39:04","2019-07-18 02:31:22",0,3,345
767,76,15,5,https://www.americanthinker.com/articles/2010/10/clarices_pieces_chum_for_chump.html,"Clarice's Pieces: Chum for Chumps",17,11,https://www.ssa.gov/legislation/nomatch2.htm,,"Social Security website",,"Dofollow, Content",404,"2020-04-07 05:17:16","2020-04-11 13:28:34",0,0,8
768,89,15,2,https://www.federalregister.gov/documents/2005/11/04/05-21975/age-as-a-factor-in-evaluating-disability,"Federal Register :: Age as a Factor in Evaluating Disability",254,59,https://secure.ssa.gov/apps10/erm/rules.nsf/Rules+Open+To+Comment,"using our Internet site facility (i.e., Social Security Online) at",http://policy.ssa.gov/​erm/​rules.nsf/​Rules+​Open+​To+​Comment,"or the Federal eRulemaking Portal at http://www.regulations.gov ;​e-mail to","Dofollow, Content",404,"2020-03-16 18:05:35","2020-03-23 20:36:51",9,9,24
769,84,15,6,https://www.socialsecurity.gov/deposit/DDFAQ898.htm,,0,1,https://www.ssa.gov/deposit/DDFAQ898.htm,,,,"Dofollow, Redirect",404,"2020-03-29 09:33:32","2020-04-20 23:56:10",0,0,1
770,84,15,5,https://www.socialsecurity.gov/accessibility.htm,,0,1,https://www.ssa.gov/accessibility.htm,,,,"Dofollow, Redirect",404,"2020-04-03 00:47:53","2020-03-30 00:40:07",0,0,1
771,50,15,12,http://politicalcalculations.blogspot.com/2005/03/reidschumer-social-security-calculator.html,"Political Calculations: The Reid/Schumer Social Security Calculator",218,188,https://www.ssa.gov/retirechartred.htm,"promised benefits from Social Security is being gradually increased from","65 to 67",.,"Dofollow, Content",404,"2020-04-17 11:56:11","2020-03-25 21:27:25",0,0,99
772,84,15,4,https://www.socialsecurity.gov/holidays.html,,0,1,https://www.ssa.gov/holidays.html,,,,"Dofollow, Redirect",404,"2020-04-22 08:20:38","2020-04-20 01:27:03",0,0,1
773,0,15,10,https://1099geek.com/,"Payroll Taxes, Payroll Forms, 1099 Forms, W2 Forms, 1099 Efile, QuickBooks 1099, 941 and 940.",96,14,https://www.ssa.gov/employer/how.htm,,"W-2 Filing Instructions",,Dofollow,404,"2020-04-01 16:23:10","2020-04-24 01:14:19",3.4,93,3
774,82,15,2,https://www.infoplease.com/business-finance/poverty-and-income/social-welfare-expenditures-under-public-programs,"Social Welfare Expenditures Under Public Programs",101,14,https://www.ssa.gov/statistics/Supplement/1999/tables/index.html,"Source:Social Security Administration. Web:",www.ssa.gov/statistics/Supplement/1999/tables/index.html,.,Dofollow,404,"2020-03-30 17:57:35","2020-04-07 18:12:55",0.14,3,10
775,76,15,3,http://highscalability.com/blog/2016/4/12/the-gig-economy-breaks-social-security.html,"The Gig Economy Breaks Social Security - High Scalability -",33,35,https://faq.ssa.gov/en-US/link/portal/34011/34019/article/3735/what-is-the-maximum-social-security-retirement-benefit-payable,,"Maximum benefits in 2016",,Nofollow,404,"2020-04-03 03:26:59","2020-04-20 04:45:36",0,2,20
776,90,15,3,https://www.socialwork.va.gov/links.asp,"Social - Work Resources - VHA Social Work",241,125,https://www.ssa.gov/OP_Home/handbook/ssa-hbk.htm,,"Social Security Online Handbook","- Social Security Online",Dofollow,404,"2020-04-10 13:59:32","2019-11-18 19:50:36",0.80,25,56
777,90,15,3,https://www.socialwork.va.gov/links.asp,"Social - Work Resources - VHA Social Work",241,125,https://www.ssa.gov/enews/index.htm,,eNews,"Social Security's electronic newsletter *",Dofollow,404,"2020-03-29 09:12:36","2019-11-18 19:50:36",0.80,25,56
778,76,15,7,https://www.americanthinker.com/articles/2010/03/reconciliation_and_the_senate.html,"Reconciliation and the Senate Bill",17,27,https://www.ssa.gov/accessibility.htm,,"Social Security Accessibility Policy",,Dofollow,404,"2020-04-03 00:47:53","2020-03-19 15:26:19",0,0,7
779,81,15,5,http://cdclv.unlv.edu/healthnv/poverty.html,Poverty,0,63,https://www.ssa.gov/people/blind/supplemental-security-income/,"Publicly funded cash support programs include Supplement Security Income (SSI),",http://www.ssa.gov/notices/supplemental-security-income/,", andTemporary Assistance to Needy Families(TANF), http://www.acf.dhhs.gov/programs/ofa/ . Administered by","Dofollow, Content",404,"2020-04-16 22:50:42","2020-03-02 20:39:37",0,0,26
780,33,15,7,http://science.searchbeat.com/statistics.htm,"Statistics Web Guide - The Science Beat",131,407,https://www.ssa.gov/statistics/ores_home.html,,"Office of Research, Evaluation and Statistics Home Page at the U.S. Social Security Office",,Dofollow,404,"2020-03-31 02:37:54","2020-04-18 12:38:52",0,0,189
781,90,15,3,https://money.howstuffworks.com/personal-finance/retirement-planning/are-there-social-security-death-benefits-for-spouse.htm,"Are there Social Security death benefits for a spouse? | HowStuffWorks",43,16,https://www.ssa.gov/planners/survivors/onyourown2.htm,"receive Social Security benefits from a deceased spouse's earnings [source:","Social Security","]. When a Social Security participant dies, his or her","Dofollow, Content",404,"2020-04-17 14:49:06","2019-11-01 20:30:57",0.31,272,11
782,84,15,0,https://ast.wikipedia.org/wiki/Ficheru:Crowd_outside_nyse.jpg,"Ficheru:Crowd outside nyse.jpg - Wikipedia",25,83,https://www.ssa.gov/history/wallst.html,"From an SSA poster:",http://www.ssa.gov/history/wallst.html,,Nofollow,404,"2020-03-18 23:11:01","2020-04-23 22:37:03",0,0,26
783,89,15,2,https://www.eeoc.gov/federal/upload/ssa.html,MEMORANDUM,0,2,http://co.ba.ssa.gov/ocreo,"the Office of Civil Rights and Equal Opportunity’s website at",http://co.ba.ssa.gov/ocreo,"/ and click on “Harassment.”",Dofollow,"Cannot resolve host","2020-04-10 08:44:45","2020-04-10 08:44:45",3.6,49,1
784,89,15,2,https://www.eeoc.gov/federal/upload/ssa.html,MEMORANDUM,0,2,http://co.ba.ssa.gov/ocreo/,"the Office of Civil Rights and Equal Opportunity website at",http://co.ba.ssa.gov/ocreo/,"and in the SSA Administrative Instructions Manual System, Chapter 19,",Dofollow,"Cannot resolve host","2020-04-10 08:44:45","2020-04-10 08:44:45",3.6,49,1
785,88,15,3,https://www.govinfo.gov/content/pkg/FR-2011-09-13/html/2011-23396.htm,"Federal Register, Volume 76 Issue 177 (Tuesday, September 13, 2011)",0,11,http://policynet.ba.ssa.gov/poms.nsf/lnx/0425010001,"Security Ruling 82- 63, and POMS DI 25010.001, available at",http://policynet.ba.ssa.gov/poms.nsf/lnx/0425010001,". However, the special medical-vocational profile in 20 CFR 404.1562(b)","Dofollow, Content","Cannot resolve host","2020-04-16 07:02:41","2020-03-12 19:34:39",0,1,4
786,88,15,0,https://www2.illinois.gov/idhhc/ASLVideos/Pages/GeneralASLVideos.aspx,"General ASL Videos - ASL Videos",46,22,https://www.ssa.gov/multimedia/video/asl/,,"Social Security Administration (SSA)",,Dofollow,404,"2020-04-10 22:07:14","2020-03-16 18:19:06",3.0,21,14
787,80,15,3,https://www.cbpp.org/blog/social-securitys-broad-reach,"Social Security’s Broad Reach | Center on Budget and Policy Priorities",48,15,https://www.ssa.gov/news/press/factsheets/women.htm,"pensions, Social Security is especially important for them. Women constitute","56 percent","of Social Security beneficiaries aged 62 and older and 66","Dofollow, Content",404,"2020-04-17 05:17:33","2020-04-20 01:34:42",0,2,7
788,46,15,2,https://immigrationvoice.org/wiki/index.php/FREQUENTLY_ASKED_QUESTIONS,"FREQUENTLY ASKED QUESTIONS - Immigration Wiki",114,46,https://www.ssa.gov/legislation/nomatch2.htm,,"Overview of Social Security Employer No-Match Letters Process",,Nofollow,404,"2020-04-07 05:17:16","2020-04-17 23:05:03",0,1,21
789,80,15,3,https://www.cheatsheet.com/money-career/expensive-mistake-can-make-regarding-social-security.html/,"The Most Expensive Mistake You Can Make Regarding Social Security",26,23,https://faq.ssa.gov/en-US/link/portal/34011/34019/article/3739/what-happens-if-i-work-and-get-social-security-retirement-benefits,"workaholics risk serious penalty if their earnings surpass more than","$17,040 per year","(in 2018) while receiving Social Security benefits. Should you commit","Dofollow, Content",404,"2020-04-20 19:55:22","2020-03-11 11:14:20",0.91,11,13
790,88,15,1,http://www.angelfire.com/sc/molangels/cancercenters.html,"New Page 1",2,108,https://www.ssa.gov/odhome/odhome.htm,,,,Dofollow,404,"2020-04-11 15:56:36","2020-01-16 12:16:16",0,0,66
791,90,15,0,https://matsui.house.gov/constituent-services/casework/,"Casework | U.S. Congresswoman Doris Matsui",37,52,https://www.ssa.gov/espanol/publist2.html,"Security Benefit Information Publications in full text (and some in",Spanish,).,"Dofollow, Content",404,"2020-04-10 10:05:01","2020-04-19 01:08:26",10,33,24
792,91,15,2,https://www.prnewswire.com/news-releases/six-key-tips-for-caregivers-navigating-the-system-on-behalf-of-their-parents-grandparents-and-others-99047009.html,"Six Key Tips for Caregivers Navigating the System on Behalf of Their Parents, Grandparents and Others",550,37,https://www.ssa.gov/medicare/prescriptionhelp/index.htm,"copayments. For information about eligibility for this program, go to",www.socialsecurity.gov/extrahelp,.,"Nofollow, Content",404,"2020-04-01 07:12:23","2020-03-25 08:15:40",0,0,18
793,95,15,,http://bit.ly/29rVB7h,Bitly,0,1,https://www.ssa.gov/policy/docs/rsnotes/rsn2016-01,,,,"Dofollow, Redirect",404,"2020-04-06 06:44:48","2016-08-06 11:08:52",,,1
794,89,15,6,https://jp.usembassy.gov/ja/u-s-citizen-services-ja/social-security-ja/eligibility-application-social-security-benefits-ja/,"ソーシャル・セキュリティーの申請資格と方法 | 在日米国大使館・領事館",90,8,https://www.ssa.gov/howto.htm,ソーシャル・セキュリティー・アドミニストレーション（ＳＳＡ）の退職年金、障害者および寡婦（夫）年金の申請について知りたい方は,ソーシャル・セキュリティー・アドミニストレーション（ＳＳＡ）のウェブサイト,をご覧下さい。,"Dofollow, Content",404,"2020-04-05 04:06:36","2019-12-01 08:59:59",6,6,7
795,80,15,0,https://www.epilepsy.com/learn/professionals/resource-library/links/career-and-rehabilitation,"Career and Rehabilitation | Epilepsy Foundation",1936,48,https://www.ssa.gov/regions/regional.html,,www.ssa.gov/regions/regional.html,,"Dofollow, Content",404,"2020-03-24 09:13:23","2020-04-23 06:43:35",0.01,3,27
796,90,15,2,https://socialsecurity.findlaw.com/social-security-basics/social-security-survivor-benefits-overview.html,"Social Security Survivor Benefits Overview",104,27,https://www.ssa.gov/planners/survivors/survivorchartred.htm,"earlier, starting at age 60. However, taking early benefits will","reduce the amount received",". A widow or widower who is disabled can receive","Dofollow, Content",404,"2020-04-17 03:34:50","2020-03-10 13:23:59",109,439,14
797,90,15,2,https://socialsecurity.findlaw.com/social-security-basics/social-security-survivor-benefits-overview.html,"Social Security Survivor Benefits Overview",104,27,https://www.ssa.gov/planners/survivors/survivors.htm,"have died. In the unfortunate instance when a worker dies,","Social Security survivor benefits","can provide important income to survivors. Widows and widowers, divorced","Dofollow, Content",404,"2020-04-01 12:24:12","2020-03-10 13:23:59",109,439,14
798,90,15,0,https://www.alexander.senate.gov/public/index.cfm/websitesforkids,"Web Sites for Kids - United States Senator Lamar Alexander",50,50,https://www.ssa.gov/people/kids/kids.htm,,"Social Security Administration Kid's Place",,Dofollow,404,"2020-04-11 09:18:14","2020-04-14 14:13:32",0.01,2,26
799,70,15,5,https://basicincome.org/news/2016/04/does-the-basic-income-overlook-disabled-individuals/,"Does the Basic Income overlook disabled individuals? | BIEN",122,24,https://www.ssa.gov/planners/disability/dqualify5.htm,"on the severity of the disability. The current structure and","eligibility requirements","for disability insurance from the U.S. Social Service Administration could","Dofollow, Content",404,"2020-04-04 20:20:44","2020-04-22 23:43:38",0,1,15
800,52,15,4,https://www.turkish-media.com/tr/us_dev_kuruluslari.htm,"Kurumlar, Daireler, Amerikadaki Onemli Devlet Kuruluslarinin Tam Listesi, Turkish-media.com",11,257,https://www.ssa.gov/SSA_Home.html,,"Social Security Administration (SSA)",,Dofollow,404,"2020-03-31 05:53:57","2020-03-18 20:23:31",1.2,8,138
801,89,15,0,https://ni.usembassy.gov/es/u-s-citizen-services-es/social-security-es/,"Seguro Social | Embajada de Estados Unidos en Nicaragua",69,9,https://www.ssa.gov/espanol/publist2.html,"extranjero por favor visite las pagina web de la SSA","Servicio Alrededor del Mundo.",,"Dofollow, Content",404,"2020-04-10 10:05:01","2020-01-26 04:40:57",1.7,14,8
802,70,15,4,https://pocketsense.com/social-security-disability-benefits-spouse-7530453.html,"Social Security Disability Benefits for a Spouse | Pocketsense",13,4,https://www.ssa.gov/planners/disability/dfamily.htm,,"Social Security Administration: Family Benefits",,Nofollow,404,"2020-03-28 18:00:03","2020-03-18 23:03:14",0,0,3
803,87,15,8,http://www.hunter.cuny.edu/socwork/nrcfcpp/info_services/Placement_Stability_Info_Pack.htm,"NRCPFC: Placement Stability Information Packet",9,53,https://www.ssa.gov/OP_Home/comp2/F110-351.html,"of 2008 (","PL 110-351",") was designed to connect and support relative caregivers, improve","Dofollow, Content",404,"2020-03-23 20:05:12","2019-08-25 04:02:21",0,0,15
804,91,15,1,https://aspe.hhs.gov/basic-report/exploratory-study-health-care-coverage-and-employment-people-disabilities-final-report,"Exploratory Study of Health Care Coverage and Employment of People with Disabilities: Final Report | ASPE",88,13,https://www.ssa.gov/OP_Home/ssact/comp-ssa.htm,"available via the World Wide Web at the following address:",http://www.ssa.gov/OP_Home/ssact/comp-ssa.htm,.,"Dofollow, Content",404,"2020-03-22 00:18:35","2019-11-09 16:31:42",0,0,7
805,84,15,3,https://www.socialsecurity.gov/oag/foia/impac/oagfoia_pclstate.htm,,0,1,https://www.ssa.gov/oag/foia/impac/oagfoia_pclstate.htm,,,,"Dofollow, Redirect",404,"2020-03-07 12:27:47","2020-03-21 11:38:10",0,0,1
