#,"Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"HTTP Code","DP check","RP check",Traffic,Keywords,"Linked Domains"
207,0,3,0,https://www.dynamicallyinsured.com/all-about-insurance/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Dynamically Insured",56,4,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-04-15 14:21:22",0,0,4
208,0,3,0,https://dynamicallyinsured.com/all-about-insurance/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Dynamically Insured",56,4,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-03-26 22:57:33",0,0,4
209,0,3,0,http://www.dynamicallyinsured.com/all-about-insurance/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Dynamically Insured",56,4,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-03-24 03:02:47",0,0,4
210,0,3,0,https://www.factsbuzz.com/category/pets/page/3/,"PET HEALTH – Page 3 – FactsBuzz",87,53,https://www.nerdwallet.com/blog/insurance/2014/12/05/how-to-understand-pet-health-insurance-policy/,"illnesses as they age. Kerri Marshall, chief veterinary officer at",Trupanion,", says her company doesn’t raise premiums based on aging","Dofollow, Content",404,"2020-03-30 01:08:43","2020-03-15 04:59:40",0,0,17
211,0,3,0,https://www.sterlingnewton.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Sterling Newton",28,8,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-24 13:02:32",0,0,7
212,0,3,0,https://www.factsbuzz.com/2015/02/page/3/,"February 2015 – Page 3 – FactsBuzz",86,62,https://www.nerdwallet.com/blog/insurance/2014/12/05/how-to-understand-pet-health-insurance-policy/,"illnesses as they age. Kerri Marshall, chief veterinary officer at",Trupanion,", says her company doesn’t raise premiums based on aging",Dofollow,404,"2020-03-30 01:08:43","2020-03-22 22:47:44",0,0,12
213,0,3,0,https://www.factsbuzz.com/tag/pet-health/page/3/,"pet health – Page 3 – FactsBuzz",88,53,https://www.nerdwallet.com/blog/insurance/2014/12/05/how-to-understand-pet-health-insurance-policy/,"illnesses as they age. Kerri Marshall, chief veterinary officer at",Trupanion,", says her company doesn’t raise premiums based on aging","Dofollow, Content",404,"2020-03-30 01:08:43","2020-04-05 10:46:22",0,0,17
214,0,3,0,https://www.factsbuzz.com/author/joethewebguy/page/16/,"joethewebguy – Page 16 – FactsBuzz",88,47,https://www.nerdwallet.com/blog/insurance/2014/12/05/how-to-understand-pet-health-insurance-policy/,"illnesses as they age. Kerri Marshall, chief veterinary officer at",Trupanion,", says her company doesn’t raise premiums based on aging",Dofollow,404,"2020-03-30 01:08:43","2020-04-11 23:19:02",0,0,9
215,0,3,0,http://www.factsbuzz.com/category/pets/page/3/,"PET HEALTH – Page 3 – FactsBuzz",87,53,https://www.nerdwallet.com/blog/insurance/2014/12/05/how-to-understand-pet-health-insurance-policy/,"illnesses as they age. Kerri Marshall, chief veterinary officer at",Trupanion,", says her company doesn’t raise premiums based on aging","Dofollow, Content",404,"2020-03-30 01:08:43","2020-03-31 00:09:26",0,0,17
216,0,3,0,https://www.factsbuzz.com/page/16/,"FactsBuzz – Page 16",86,47,https://www.nerdwallet.com/blog/insurance/2014/12/05/how-to-understand-pet-health-insurance-policy/,"illnesses as they age. Kerri Marshall, chief veterinary officer at",Trupanion,", says her company doesn’t raise premiums based on aging",Dofollow,404,"2020-03-30 01:08:43","2020-04-03 08:08:06",0,0,9
217,0,3,0,http://www.factsbuzz.com/tag/pet-health/page/3/,"pet health – Page 3 – FactsBuzz",88,53,https://www.nerdwallet.com/blog/insurance/2014/12/05/how-to-understand-pet-health-insurance-policy/,"illnesses as they age. Kerri Marshall, chief veterinary officer at",Trupanion,", says her company doesn’t raise premiums based on aging","Dofollow, Content",404,"2020-03-30 01:08:43","2020-04-04 09:17:33",0,0,17
218,0,3,0,https://www.secureyournestegg.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Premier Financial Associates",25,11,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-22 14:54:52",0,0,9
219,0,3,0,https://dynamicallyinsured.com/author/rmp/page/3/,"Dynamically Insured – Page 3 – Dynamically Insured",75,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-03 11:12:37",0,0,9
220,0,3,0,http://dynamicallyinsured.com/author/rmp/page/3/,"Dynamically Insured – Page 3 – Dynamically Insured",74,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-15 19:14:25",0,0,9
221,0,3,0,https://www.dynamicallyinsured.com/author/rmp/page/3/,"Dynamically Insured – Page 3 – Dynamically Insured",75,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-23 06:25:49",0,0,9
222,0,3,0,http://www.dynamicallyinsured.com/author/rmp/page/3/,"Dynamically Insured – Page 3 – Dynamically Insured",75,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-11 00:14:44",0,0,9
223,0,3,0,https://www.dynamicallyinsured.com/category/all-about-insurance/page/8/,"All About Insurance – Page 8 – Dynamically Insured",80,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-12 01:29:08",0,0,9
224,0,3,0,http://www.dynamicallyinsured.com/category/all-about-insurance/page/8/,"All About Insurance – Page 8 – Dynamically Insured",80,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-17 17:25:11",0,0,9
225,0,3,0,https://dynamicallyinsured.com/category/all-about-insurance/page/8/,"All About Insurance – Page 8 – Dynamically Insured",80,23,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-08 13:22:52",0,0,8
226,0,3,0,http://dynamicallyinsured.com/category/all-about-insurance/page/8/,"All About Insurance – Page 8 – Dynamically Insured",79,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-22 12:09:30",0,0,9
227,0,3,0,http://dynamicallyinsured.com/article-feed/page/8/,"Article Feed – Page 8 – Dynamically Insured",77,53,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-17 03:11:48",0,0,10
228,0,3,0,http://www.dynamicallyinsured.com/article-feed/page/8/,"Article Feed – Page 8 – Dynamically Insured",78,53,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-07 07:04:09",0,0,10
229,0,3,0,https://www.dynamicallyinsured.com/article-feed/page/8/,"Article Feed – Page 8 – Dynamically Insured",78,53,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-02 02:41:16",0,0,10
230,0,3,0,https://dynamicallyinsured.com/article-feed/page/8/,"Article Feed – Page 8 – Dynamically Insured",78,53,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-25 18:15:55",0,0,10
231,0,3,0,https://www.lawsonfinancialgroup.net/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Call Us Today!",16,9,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-28 02:59:21",0,0,7
232,0,2,0,https://www.northcoastfinancialconsultants.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | North Coast Financial Consultants",26,9,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-09 21:05:39",0,0,8
233,0,2,0,https://www.askscottnelson.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | SLN Financial, Inc.",24,10,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-04-10 10:31:27",0,0,8
234,0,2,0,https://www.ffgroupllc.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Focus Financial Group",23,8,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-22 22:58:14",0,0,6
235,0,2,1,http://han34renaldi.blogspot.com/2016/01/why-you-should-be-careful-when-lending.html,"Hanna Renaldi's Blog: Why You Should Be Careful When Lending Out Your Car",7,22,https://www.nerdwallet.com/blog/insurance/car-insurance-basics/nonowner-car-insurance/,,"non-owner auto insurance",,"Dofollow, Content",404,"2020-04-18 08:09:23","2020-04-17 08:03:31",0,0,14
236,0,2,0,http://dynamicnsurance.com/all-about-insurance/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Dynamic 'Nsurance",54,4,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-03-24 23:49:41",0,0,4
237,0,2,0,http://www.dynamicnsurance.com/all-about-insurance/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Dynamic 'Nsurance",56,4,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-03-21 23:47:32",0,0,4
238,0,2,0,https://www.dynamicnsurance.com/all-about-insurance/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Dynamic 'Nsurance",56,4,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-03-26 11:41:42",0,0,4
239,0,1,0,https://strawberryinsurance.com/tips/auto-insurance/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Strawberry Insurance",26,1,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-14 12:18:25",0,0,1
240,0,1,0,https://www.lawlerinsurance.com/blog/3-things-dog-owners-need-to-know-about-homeowners-insurance.aspx,"3 Things Dog Owners Need to Know About Homeowners Insurance",126,9,https://www.nerdwallet.com/blog/insurance/2014/09/11/dog-owners-homeowners-insurance/,"Read More:",Source,,Dofollow,404,"2020-04-11 08:34:13","2020-04-18 11:22:02",0,0,7
241,0,1,0,http://www.inceptionfs.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Inception Financial Services",21,11,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-03-04 19:04:06",0,0,9
242,0,1,0,http://dynamicnsurance.com/author/rmp/page/3/,"Dynamic ‘Nsurance – Page 3 – Dynamic 'Nsurance",73,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-26 19:59:32",0,0,9
243,0,1,0,https://www.dynamicnsurance.com/author/rmp/page/3/,"Dynamic ‘Nsurance – Page 3 – Dynamic 'Nsurance",75,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-29 04:42:46",0,0,9
244,0,1,0,http://www.dynamicnsurance.com/author/rmp/page/3/,"Dynamic ‘Nsurance – Page 3 – Dynamic 'Nsurance",75,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-19 19:12:19",0,0,9
245,0,1,0,http://www.dynamicnsurance.com/category/all-about-insurance/page/8/,"All About Insurance – Page 8 – Dynamic 'Nsurance",80,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-27 20:53:47",0,0,9
246,0,1,0,https://www.dynamicnsurance.com/category/all-about-insurance/page/8/,"All About Insurance – Page 8 – Dynamic 'Nsurance",80,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-01 13:49:37",0,0,9
247,0,1,0,http://dynamicnsurance.com/category/all-about-insurance/page/8/,"All About Insurance – Page 8 – Dynamic 'Nsurance",78,32,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-04-05 21:14:06",0,0,9
248,0,1,0,https://www.dynamicnsurance.com/article-feed/page/8/,"Article Feed – Page 8 – Dynamic 'Nsurance",78,53,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-21 05:26:47",0,0,10
249,0,1,0,http://dynamicnsurance.com/article-feed/page/8/,"Article Feed – Page 8 – Dynamic 'Nsurance",76,53,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-12 11:52:50",0,0,10
250,0,1,0,http://www.dynamicnsurance.com/article-feed/page/8/,"Article Feed – Page 8 – Dynamic 'Nsurance",78,53,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,Dofollow,404,"2020-04-14 14:57:48","2020-03-18 20:54:24",0,0,10
251,0,1,0,http://www.pineywoodsfinancial.com/blog/term-life-insurance-vs-whole-life-insurance-whats-the-difference,"Term Life Insurance vs. Whole Life Insurance: What’s the Difference? | Pineywoods Financial | Nacogdoches, TX | Financial Planning",23,10,"https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/ /",,https://www.nerdwallet.com/blog/insurance/what-is-the-difference-between-term-whole-life-insurance/,,"Dofollow, Content",404,"2020-03-06 19:04:43","2020-04-06 02:52:46",0,0,8
252,0,0,0,https://finovate.org/person?ref=ksn,Finovate,2,124,"https://www.nerdwallet.com/blog/insurance/cheap-car-insurance-oklahoma-city-ok/ target=/",,"Best Cheap Car Insurance in Oklahoma City for 2020 - NerdWallet",,Dofollow,404,"2020-04-01 06:59:26","2020-03-31 11:47:56",0,0,50
253,0,0,0,http://han34renaldi.blogspot.com/2015/11/el-nino-highlights-need-for-flood.html,"Hanna Renaldi's Blog: El Nino Highlights Need for Flood Insurance",7,25,https://www.nerdwallet.com/blog/insurance/el-nino-flood-insurance/,,http://www.nerdwallet.com/blog/insurance/el-nino-flood-insurance/,,"Dofollow, Content",404,"2020-03-23 13:51:15","2020-03-22 16:00:30",0,0,16
254,0,0,0,http://alleasyscholarships.blogspot.com/2015/04/what-you-need-to-know-about-owning-car.html,"What You Need to Know About Owning a Car in San Francisco ~ Easy Scholarships",491,32,https://www.nerdwallet.com/blog/insurance/2014/03/14/best-car-app/,"reading up on San Francisco’s parking laws . Apps like",BestParking,"can help you find the cheapest rates for parking lots","Dofollow, Content",404,"2020-03-17 13:57:05","2020-03-27 11:02:35",0,0,11
255,0,0,0,http://carpaydiemauto.com/buying-guide/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online » Carpay Diem Auto",20,4,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-04-15 00:11:59",0,0,3
256,0,0,0,http://clickforcoverage.com/auto/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Click For Coverage",19,1,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-04-06 02:03:47",0,0,1
257,0,0,0,http://dankeppel.blogspot.com/2014/04/,"Your Wealth Reserve: April 2014",173,123,https://www.nerdwallet.com/blog/insurance/2014/04/23/ford-f150-car-insurance-index/,,http://www.nerdwallet.com/blog/insurance/2014/04/23/ford-f150-car-insurance-index/,,Dofollow,404,"2020-03-11 17:12:02","2020-03-27 09:05:34",0,0,40
258,0,0,0,http://dankeppel.blogspot.com/2014/04/got-refund.html,"Your Wealth Reserve: Got refund?",143,24,https://www.nerdwallet.com/blog/insurance/2014/04/23/ford-f150-car-insurance-index/,,http://www.nerdwallet.com/blog/insurance/2014/04/23/ford-f150-car-insurance-index/,,Dofollow,404,"2020-03-11 17:12:02","2020-03-28 09:11:02",0,0,12
259,0,0,0,http://dogtoyshq.com/bernese-mountain-dog-toy/,"Bernese Mountain Dog Toy",12,13,https://www.nerdwallet.com/blog/insurance/2014/11/02/breeds-best-pet-insurance-rates/,,"Breeds With the Best Pet Insurance Rates","– If you’re thinking of purchasing pet insurance for the","Nofollow, Content",404,"2020-03-29 17:08:42","2020-04-12 04:16:49",0,0,9
260,0,0,0,http://dogtoyshq.com/best-toy-dog-mixed-breeds/,"Best Toy Dog Mixed Breeds",10,15,https://www.nerdwallet.com/blog/insurance/2014/11/02/breeds-best-pet-insurance-rates/,,"Breeds With the Best Pet Insurance Rates","– The profile of the cheapest dog or cat to","Nofollow, Content",404,"2020-03-29 17:08:42","2020-04-18 02:41:22",0,0,11
261,0,0,0,http://dogtoyshq.com/cheapest-toy-dog-breed/,"Cheapest Toy Dog Breed",13,13,https://www.nerdwallet.com/blog/insurance/2014/11/02/breeds-best-pet-insurance-rates/,,"Breeds With the Best Pet Insurance Rates","– The profile of the cheapest dog or cat to","Nofollow, Content",404,"2020-03-29 17:08:42","2020-04-12 03:19:10",0,0,8
262,0,0,0,http://dogtoyshq.com/page/106/,"Toys for Dogs",18,45,https://www.nerdwallet.com/blog/insurance/2014/11/02/breeds-best-pet-insurance-rates/,,"Breeds With the Best Pet Insurance Rates","– The profile of the cheapest dog or cat to",Nofollow,404,"2020-03-29 17:08:42","2020-03-12 10:44:23",0,0,25
263,0,0,0,http://dogtoyshq.com/page/109/,"Toys for Dogs",22,53,https://www.nerdwallet.com/blog/insurance/2014/11/02/breeds-best-pet-insurance-rates/,,"Breeds With the Best Pet Insurance Rates","– If you’re thinking of purchasing pet insurance for the",Nofollow,404,"2020-03-29 17:08:42","2020-04-15 11:10:06",0,0,26
264,0,0,0,http://dogtoyshq.com/page/600/,"Toys for Dogs",21,52,https://www.nerdwallet.com/blog/insurance/2014/11/02/breeds-best-pet-insurance-rates/,,"Breeds With the Best Pet Insurance Rates","– The profile of the cheapest dog or cat to","Nofollow, Content",404,"2020-03-29 17:08:42","2020-03-25 10:39:12",0,0,20
265,0,0,0,http://edmondsburden.blogspot.com/2015/12/how-pet-owners-can-prepare-for.html,"FinTech for Business: How Pet Owners Can Prepare for Financial Emergencies",7,32,https://www.nerdwallet.com/blog/insurance/specialty/is-pet-insurance-worth-it/,,"Pet insurance","is another option to help families prepare for pet emergencies,","Dofollow, Content",404,"2020-03-12 16:55:34","2020-03-24 15:04:15",0,0,23
266,0,0,0,http://edmondsburden.blogspot.com/2016/01/what-is-range-for-credit-scores.html,"FinTech for Business: What Is the Range for Credit Scores?",7,62,https://www.nerdwallet.com/blog/insurance/auto/improving-credit-save-car-insurance-quotes/,"a secured credit card . You may have to pay","more for car insurance","or put down deposits on utilities.","Dofollow, Content",404,"2020-03-09 15:44:15","2020-03-12 13:53:17",0,0,24
267,0,0,0,http://edmondsburden.blogspot.com/2016/01/why-you-should-be-careful-when-lending.html,"FinTech for Business: Why You Should Be Careful When Lending Out Your Car",7,30,https://www.nerdwallet.com/blog/insurance/car-insurance-basics/nonowner-car-insurance/,,"non-owner auto insurance",,"Dofollow, Content",404,"2020-04-18 08:09:23","2020-04-16 00:22:04",0,0,22
268,0,0,0,http://edmondsburden.blogspot.com/2016/02/raise-your-credit-score-100-points.html,"FinTech for Business: Raise Your Credit Score 100 Points",7,43,https://www.nerdwallet.com/blog/insurance/auto/improving-credit-save-car-insurance-quotes/,"also pay utility deposits that people with better credit don’t. And","a NerdWallet study","showed that some drivers with poor credit pay more than","Dofollow, Content",404,"2020-03-09 15:44:15","2020-04-14 17:27:15",0,0,23
269,0,0,0,http://edmondsburden.blogspot.com/2016/04/alternative-credit-your-scores-still.html,"FinTech for Business: ‘Alternative’ Credit: Your Scores Still Matter",7,36,https://www.nerdwallet.com/blog/insurance/auto/improving-credit-save-car-insurance-quotes/,"credit. A recent NerdWallet study found single drivers with average","credit-based insurance scores","paid 28% to 37% more per year than those with","Dofollow, Content",404,"2020-03-09 15:44:15","2020-03-23 14:37:19",0,0,24
270,0,0,0,http://formulaonecoverage.com/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Formula One Coverage",16,3,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-03-26 19:47:50",0,0,3
271,0,0,0,http://geotvworldnews.blogspot.com/2015/,"Geo TV World News: 2015",111,412,https://www.nerdwallet.com/blog/insurance/2015/02/06/cheap-car-insurance-rideshare-driving/,"Read more on","NerdWallet (blog)",,Nofollow,404,"2020-03-07 11:23:20","2020-04-15 07:43:56",0,0,154
272,0,0,0,http://geotvworldnews.blogspot.com/2015/03/,"Geo TV World News: March 2015",111,412,https://www.nerdwallet.com/blog/insurance/2015/02/06/cheap-car-insurance-rideshare-driving/,"Read more on","NerdWallet (blog)",,Nofollow,404,"2020-03-07 11:23:20","2020-04-15 16:26:21",0,0,154
273,0,0,0,http://geotvworldnews.blogspot.com/2015/03/for-rideshare-drivers-cheap-car.html,"Geo TV World News: For Rideshare Drivers, Cheap Car Insurance Can Be Tricky",111,20,https://www.nerdwallet.com/blog/insurance/2015/02/06/cheap-car-insurance-rideshare-driving/,"Read more on","NerdWallet (blog)",,"Nofollow, Content",404,"2020-03-07 11:23:20","2020-04-15 04:21:16",0,0,5
274,0,0,0,http://get-the-best-coverage.com/all-about-insurance/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Get The Best Coverage",21,5,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-03-25 00:15:42",0,0,5
275,0,0,0,http://get-your-coverage.com/all-about-insurance/4-tips-for-finding-cheap-car-insurance-online/,"4 Tips for Finding Cheap Car Insurance Online – Get Your Coverage",21,5,https://www.nerdwallet.com/blog/insurance/2015/07/08/find-cheap-car-insurance-online/,,"Continue to original source.",,"Dofollow, Content",404,"2020-04-14 14:57:48","2020-04-16 09:55:53",0,0,5
276,0,0,0,http://han34renaldi.blogspot.com/2015/10/10-ways-to-find-fast-cash-more-savings.html,"Hanna Renaldi's Blog: 10 Ways to Find Fast Cash, More Savings",15,84,https://www.nerdwallet.com/blog/insurance/property/cheap-homeowners-insurance/,"The same is true with","homeowners insurance",": Shopping around can save you 10% to 15%, as","Dofollow, Content",404,"2020-04-11 19:00:24","2020-04-06 19:05:57",0,0,33
277,0,0,0,http://han34renaldi.blogspot.com/2015/10/7-surprising-factors-that-can-affect.html,"Hanna Renaldi's Blog: 7 Surprising Factors That Can Affect Your Car Insurance Rates",7,32,https://www.nerdwallet.com/blog/insurance/auto/improving-credit-save-car-insurance-quotes/,,"twice as much for car insurance",,"Dofollow, Content",404,"2020-03-09 15:44:15","2020-03-17 01:43:01",0,0,14
278,0,0,0,http://han34renaldi.blogspot.com/2015/10/identity-theft-happens-but-it-doesnt.html,"Hanna Renaldi's Blog: Identity Theft Happens — but It Doesn’t Have to Happen to You",7,30,https://www.nerdwallet.com/blog/insurance/specialty/protect-identity-theft/,"security and other privacy best practices, check out resources from",NerdWallet,", the Federal Trade Commission and others.","Dofollow, Content",404,"2020-03-28 06:40:47","2020-04-17 23:36:08",0,0,15
279,0,0,0,http://han34renaldi.blogspot.com/2015/11/7-financial-steps-to-take-once-youre-on.html,"Hanna Renaldi's Blog: 7 Financial Steps to Take Once You’re on Your Own",7,37,https://www.nerdwallet.com/blog/insurance/7-basic-financial-steps-car-insurance/,,http://www.nerdwallet.com/blog/insurance/7-basic-financial-steps-car-insurance/,,"Dofollow, Content",404,"2020-04-03 07:33:20","2020-04-14 06:03:55",0,0,14
280,0,0,0,http://han34renaldi.blogspot.com/2015/12/embrace-pet-insurance-review.html,"Hanna Renaldi's Blog: Embrace Pet Insurance Review",7,18,https://www.nerdwallet.com/blog/insurance/embrace-pet-insurance-review/,,http://www.nerdwallet.com/blog/insurance/embrace-pet-insurance-review/,,"Dofollow, Content",404,"2020-03-13 01:38:45","2020-03-21 21:45:33",0,0,14
